pdf_name,page_num,block_id,age,age_confidence,gender,gender_confidence
BoothVoterList_A4_Ward_10_Booth_1.pdf,12,rectangle_9,NULL,0.0858,M,0.6748
BoothVoterList_A4_Ward_10_Booth_1.pdf,12,rectangle_10,65,0.5718,M,0.7675
BoothVoterList_A4_Ward_10_Booth_1.pdf,12,rectangle_11,59,0.6649,F,0.6648
BoothVoterList_A4_Ward_10_Booth_1.pdf,12,rectangle_12,40,0.6056,M,0.7348
BoothVoterList_A4_Ward_10_Booth_1.pdf,12,rectangle_13,29,0.5693,F,0.805
BoothVoterList_A4_Ward_10_Booth_1.pdf,12,rectangle_14,NULL,0.0483,F,0.7416
BoothVoterList_A4_Ward_10_Booth_1.pdf,12,rectangle_15,64,0.6239,M,0.6827
BoothVoterList_A4_Ward_10_Booth_1.pdf,12,rectangle_16,56,0.625,F,0.7249
BoothVoterList_A4_Ward_10_Booth_1.pdf,12,rectangle_17,52,0.679,F,0.6671
BoothVoterList_A4_Ward_10_Booth_1.pdf,12,rectangle_18,64,0.6609,M,0.6478
BoothVoterList_A4_Ward_10_Booth_1.pdf,12,rectangle_19,59,0.6759,F,0.6333
BoothVoterList_A4_Ward_10_Booth_1.pdf,12,rectangle_20,43,0.5557,M,0.6876
BoothVoterList_A4_Ward_10_Booth_1.pdf,12,rectangle_21,39,0.6462,M,0.7217
BoothVoterList_A4_Ward_10_Booth_1.pdf,12,rectangle_22,67,0.5223,F,0.6944
BoothVoterList_A4_Ward_10_Booth_1.pdf,12,rectangle_23,64,0.6154,M,0.6382
BoothVoterList_A4_Ward_10_Booth_1.pdf,12,rectangle_24,49,0.631,F,0.6136
BoothVoterList_A4_Ward_10_Booth_1.pdf,12,rectangle_25,23,0.5281,F,0.7464
BoothVoterList_A4_Ward_10_Booth_1.pdf,12,rectangle_26,21,0.7469,F,0.6698
BoothVoterList_A4_Ward_10_Booth_1.pdf,12,rectangle_27,NULL,0.0363,M,0.7268
BoothVoterList_A4_Ward_10_Booth_1.pdf,12,rectangle_28,NULL,0.0334,M,0.716
BoothVoterList_A4_Ward_10_Booth_1.pdf,12,rectangle_29,68,0.6828,F,0.6012
BoothVoterList_A4_Ward_10_Booth_1.pdf,12,rectangle_30,65,0.6079,F,0.5812
BoothVoterList_A4_Ward_10_Booth_1.pdf,11,rectangle_1,29,0.6439,F,0.7149
BoothVoterList_A4_Ward_10_Booth_1.pdf,11,rectangle_2,NULL,0.0822,M,0.6457
BoothVoterList_A4_Ward_10_Booth_1.pdf,11,rectangle_3,26,0.5911,M,0.6565
BoothVoterList_A4_Ward_10_Booth_1.pdf,11,rectangle_4,95,0.6018,M,0.7505
BoothVoterList_A4_Ward_10_Booth_1.pdf,11,rectangle_5,61,0.7112,M,0.6912
BoothVoterList_A4_Ward_10_Booth_1.pdf,11,rectangle_6,59,0.6666,M,0.7275
BoothVoterList_A4_Ward_10_Booth_1.pdf,11,rectangle_7,55,0.6647,F,0.6889
BoothVoterList_A4_Ward_10_Booth_1.pdf,11,rectangle_8,NULL,0.0653,F,0.6263
BoothVoterList_A4_Ward_10_Booth_1.pdf,11,rectangle_9,NULL,0.0356,M,0.6748
BoothVoterList_A4_Ward_10_Booth_1.pdf,11,rectangle_10,NULL,0.028,M,0.7675
BoothVoterList_A4_Ward_10_Booth_1.pdf,11,rectangle_11,43,0.5599,M,0.7087
BoothVoterList_A4_Ward_10_Booth_1.pdf,11,rectangle_12,41,0.6091,M,0.7348
BoothVoterList_A4_Ward_10_Booth_1.pdf,11,rectangle_13,21,0.5954,M,0.7141
BoothVoterList_A4_Ward_10_Booth_1.pdf,11,rectangle_14,59,0.6271,F,0.7416
BoothVoterList_A4_Ward_10_Booth_1.pdf,11,rectangle_15,40,0.5954,M,0.6827
BoothVoterList_A4_Ward_10_Booth_1.pdf,11,rectangle_16,30,0.5766,F,0.7249
BoothVoterList_A4_Ward_10_Booth_1.pdf,11,rectangle_17,NULL,0.0208,M,0.6363
BoothVoterList_A4_Ward_10_Booth_1.pdf,11,rectangle_18,50,0.6159,M,0.6478
BoothVoterList_A4_Ward_10_Booth_1.pdf,11,rectangle_19,45,0.5989,F,0.6333
BoothVoterList_A4_Ward_10_Booth_1.pdf,11,rectangle_20,37,0.5695,M,0.6876
BoothVoterList_A4_Ward_10_Booth_1.pdf,11,rectangle_21,46,0.5915,F,0.5536
BoothVoterList_A4_Ward_10_Booth_1.pdf,11,rectangle_22,82,0.712,F,0.6944
BoothVoterList_A4_Ward_10_Booth_1.pdf,11,rectangle_23,66,0.6031,M,0.6382
BoothVoterList_A4_Ward_10_Booth_1.pdf,11,rectangle_24,59,0.6698,F,0.6136
BoothVoterList_A4_Ward_10_Booth_1.pdf,11,rectangle_25,NULL,0.0318,M,0.7648
BoothVoterList_A4_Ward_10_Booth_1.pdf,11,rectangle_26,41,0.6435,F,0.6698
BoothVoterList_A4_Ward_10_Booth_1.pdf,11,rectangle_27,36,0.5674,M,0.7268
BoothVoterList_A4_Ward_10_Booth_1.pdf,11,rectangle_28,31,0.5339,M,0.716
BoothVoterList_A4_Ward_10_Booth_1.pdf,11,rectangle_29,37,0.4757,M,0.6579
BoothVoterList_A4_Ward_10_Booth_1.pdf,11,rectangle_30,NULL,0.0842,F,0.5812
BoothVoterList_A4_Ward_10_Booth_1.pdf,13,rectangle_1,50,0.6745,M,0.6941
BoothVoterList_A4_Ward_10_Booth_1.pdf,13,rectangle_2,49,0.5638,M,0.6457
BoothVoterList_A4_Ward_10_Booth_1.pdf,13,rectangle_3,45,0.5838,M,0.6565
BoothVoterList_A4_Ward_10_Booth_1.pdf,13,rectangle_4,42,0.5732,F,0.7812
BoothVoterList_A4_Ward_10_Booth_1.pdf,13,rectangle_5,33,0.5875,M,0.6912
BoothVoterList_A4_Ward_10_Booth_1.pdf,13,rectangle_6,33,0.6346,F,0.686
BoothVoterList_A4_Ward_10_Booth_1.pdf,13,rectangle_7,69,0.6321,M,0.6913
BoothVoterList_A4_Ward_10_Booth_1.pdf,13,rectangle_8,67,0.5591,F,0.6263
BoothVoterList_A4_Ward_10_Booth_1.pdf,13,rectangle_9,64,0.6519,M,0.6748
BoothVoterList_A4_Ward_10_Booth_1.pdf,13,rectangle_10,39,0.6584,F,0.7365
BoothVoterList_A4_Ward_10_Booth_1.pdf,13,rectangle_11,37,0.5937,M,0.7087
BoothVoterList_A4_Ward_10_Booth_1.pdf,13,rectangle_12,36,0.6166,F,0.6346
BoothVoterList_A4_Ward_10_Booth_1.pdf,13,rectangle_13,69,0.6008,F,0.805
BoothVoterList_A4_Ward_10_Booth_1.pdf,13,rectangle_14,43,0.5324,M,0.6646
BoothVoterList_A4_Ward_10_Booth_1.pdf,13,rectangle_15,69,0.6185,M,0.6827
BoothVoterList_A4_Ward_10_Booth_1.pdf,13,rectangle_16,67,0.5438,M,0.6835
BoothVoterList_A4_Ward_10_Booth_1.pdf,13,rectangle_17,64,0.6475,F,0.6671
BoothVoterList_A4_Ward_10_Booth_1.pdf,13,rectangle_18,59,0.6556,F,0.6373
BoothVoterList_A4_Ward_10_Booth_1.pdf,13,rectangle_19,NULL,0.0359,M,0.7437
BoothVoterList_A4_Ward_10_Booth_1.pdf,13,rectangle_20,36,0.5804,F,0.721
BoothVoterList_A4_Ward_10_Booth_1.pdf,13,rectangle_21,35,0.6415,F,0.5536
BoothVoterList_A4_Ward_10_Booth_1.pdf,13,rectangle_22,33,0.6798,F,0.6944
BoothVoterList_A4_Ward_10_Booth_1.pdf,13,rectangle_23,32,0.683,F,0.6359
BoothVoterList_A4_Ward_10_Booth_1.pdf,13,rectangle_24,34,0.6891,F,0.6136
BoothVoterList_A4_Ward_10_Booth_1.pdf,13,rectangle_25,71,0.6464,M,0.7648
BoothVoterList_A4_Ward_10_Booth_1.pdf,13,rectangle_26,65,0.6497,F,0.6698
BoothVoterList_A4_Ward_10_Booth_1.pdf,13,rectangle_27,42,0.6447,M,0.7268
BoothVoterList_A4_Ward_10_Booth_1.pdf,13,rectangle_28,38,0.5278,M,0.716
BoothVoterList_A4_Ward_10_Booth_1.pdf,13,rectangle_29,33,0.5643,M,0.6579
BoothVoterList_A4_Ward_10_Booth_1.pdf,13,rectangle_30,NULL,0.0528,M,0.6744
BoothVoterList_A4_Ward_10_Booth_1.pdf,14,rectangle_1,66,0.5877,F,0.7149
BoothVoterList_A4_Ward_10_Booth_1.pdf,14,rectangle_2,48,0.6098,M,0.6457
BoothVoterList_A4_Ward_10_Booth_1.pdf,14,rectangle_3,NULL,0.0319,M,0.6565
BoothVoterList_A4_Ward_10_Booth_1.pdf,14,rectangle_4,NULL,0.0354,M,0.7505
BoothVoterList_A4_Ward_10_Booth_1.pdf,14,rectangle_5,41,0.69,F,0.7131
BoothVoterList_A4_Ward_10_Booth_1.pdf,14,rectangle_6,31,0.6881,F,0.686
BoothVoterList_A4_Ward_10_Booth_1.pdf,14,rectangle_7,38,0.6992,M,0.6913
BoothVoterList_A4_Ward_10_Booth_1.pdf,14,rectangle_8,37,0.5529,F,0.6263
BoothVoterList_A4_Ward_10_Booth_1.pdf,14,rectangle_9,30,0.6212,F,0.6044
BoothVoterList_A4_Ward_10_Booth_1.pdf,14,rectangle_10,58,0.7036,M,0.7675
BoothVoterList_A4_Ward_10_Booth_1.pdf,14,rectangle_11,48,0.5917,F,0.6648
BoothVoterList_A4_Ward_10_Booth_1.pdf,14,rectangle_12,33,0.6805,M,0.7348
BoothVoterList_A4_Ward_10_Booth_1.pdf,14,rectangle_13,NULL,0.0826,F,0.805
BoothVoterList_A4_Ward_10_Booth_1.pdf,14,rectangle_14,36,0.6042,M,0.6646
BoothVoterList_A4_Ward_10_Booth_1.pdf,14,rectangle_15,27,0.5325,M,0.6827
BoothVoterList_A4_Ward_10_Booth_1.pdf,14,rectangle_16,84,0.7185,M,0.6835
BoothVoterList_A4_Ward_10_Booth_1.pdf,14,rectangle_17,NULL,0.0461,F,0.6671
BoothVoterList_A4_Ward_10_Booth_1.pdf,14,rectangle_18,46,0.6334,F,0.6373
BoothVoterList_A4_Ward_10_Booth_1.pdf,14,rectangle_19,NULL,0.0831,M,0.7437
BoothVoterList_A4_Ward_10_Booth_1.pdf,14,rectangle_20,NULL,0.0501,M,0.6876
BoothVoterList_A4_Ward_10_Booth_1.pdf,14,rectangle_21,53,0.6579,F,0.5536
BoothVoterList_A4_Ward_10_Booth_1.pdf,14,rectangle_22,31,0.6911,M,0.681
BoothVoterList_A4_Ward_10_Booth_1.pdf,14,rectangle_23,NULL,0.0802,F,0.6359
BoothVoterList_A4_Ward_10_Booth_1.pdf,14,rectangle_24,24,0.6342,M,0.669
BoothVoterList_A4_Ward_10_Booth_1.pdf,14,rectangle_25,54,0.6584,F,0.7464
BoothVoterList_A4_Ward_10_Booth_1.pdf,14,rectangle_26,59,0.6683,M,0.7034
BoothVoterList_A4_Ward_10_Booth_1.pdf,14,rectangle_27,62,0.6917,M,0.7268
BoothVoterList_A4_Ward_10_Booth_1.pdf,14,rectangle_28,56,0.5998,F,0.6621
BoothVoterList_A4_Ward_10_Booth_1.pdf,14,rectangle_29,30,0.4978,M,0.6579
BoothVoterList_A4_Ward_10_Booth_1.pdf,14,rectangle_30,55,0.5936,M,0.6744
BoothVoterList_A4_Ward_10_Booth_1.pdf,15,rectangle_1,32,0.5529,F,0.7149
BoothVoterList_A4_Ward_10_Booth_1.pdf,15,rectangle_2,30,0.5137,M,0.6457
BoothVoterList_A4_Ward_10_Booth_1.pdf,15,rectangle_3,28,0.536,M,0.6565
BoothVoterList_A4_Ward_10_Booth_1.pdf,15,rectangle_4,28,0.6019,M,0.7505
BoothVoterList_A4_Ward_10_Booth_1.pdf,15,rectangle_5,59,0.6492,F,0.7131
BoothVoterList_A4_Ward_10_Booth_1.pdf,15,rectangle_6,53,0.6553,F,0.686
BoothVoterList_A4_Ward_10_Booth_1.pdf,15,rectangle_7,31,0.6911,F,0.6889
BoothVoterList_A4_Ward_10_Booth_1.pdf,15,rectangle_8,31,0.6836,M,0.642
BoothVoterList_A4_Ward_10_Booth_1.pdf,15,rectangle_9,NULL,0.0858,F,0.6044
BoothVoterList_A4_Ward_10_Booth_1.pdf,15,rectangle_10,NULL,0.045,F,0.7365
BoothVoterList_A4_Ward_10_Booth_1.pdf,15,rectangle_11,51,0.7028,M,0.7087
BoothVoterList_A4_Ward_10_Booth_1.pdf,15,rectangle_12,49,0.6366,F,0.6346
BoothVoterList_A4_Ward_10_Booth_1.pdf,15,rectangle_13,NULL,0.0826,M,0.7141
BoothVoterList_A4_Ward_10_Booth_1.pdf,15,rectangle_14,25,0.6704,M,0.6646
BoothVoterList_A4_Ward_10_Booth_1.pdf,15,rectangle_15,57,0.6527,M,0.6827
BoothVoterList_A4_Ward_10_Booth_1.pdf,15,rectangle_16,48,0.6534,F,0.7249
BoothVoterList_A4_Ward_10_Booth_1.pdf,15,rectangle_17,66,0.6506,M,0.6363
BoothVoterList_A4_Ward_10_Booth_1.pdf,15,rectangle_18,62,0.701,F,0.6373
BoothVoterList_A4_Ward_10_Booth_1.pdf,15,rectangle_19,NULL,0.0359,M,0.7437
BoothVoterList_A4_Ward_10_Booth_1.pdf,15,rectangle_20,43,0.5557,M,0.6876
BoothVoterList_A4_Ward_10_Booth_1.pdf,15,rectangle_21,39,0.6462,F,0.5536
BoothVoterList_A4_Ward_10_Booth_1.pdf,15,rectangle_22,41,0.6427,F,0.6944
BoothVoterList_A4_Ward_10_Booth_1.pdf,15,rectangle_23,64,0.6154,M,0.6382
BoothVoterList_A4_Ward_10_Booth_1.pdf,15,rectangle_24,59,0.6698,F,0.6136
BoothVoterList_A4_Ward_10_Booth_1.pdf,15,rectangle_25,59,0.612,M,0.7648
BoothVoterList_A4_Ward_10_Booth_1.pdf,15,rectangle_26,52,0.6773,F,0.6698
BoothVoterList_A4_Ward_10_Booth_1.pdf,15,rectangle_27,54,0.6144,M,0.7268
BoothVoterList_A4_Ward_10_Booth_1.pdf,15,rectangle_28,48,0.6521,F,0.6621
BoothVoterList_A4_Ward_10_Booth_1.pdf,15,rectangle_29,NULL,0.0493,M,0.6579
BoothVoterList_A4_Ward_10_Booth_1.pdf,15,rectangle_30,51,0.6877,F,0.5812
BoothVoterList_A4_Ward_10_Booth_1.pdf,16,rectangle_1,45,0.5864,M,0.6941
BoothVoterList_A4_Ward_10_Booth_1.pdf,16,rectangle_2,38,0.5533,F,0.6596
BoothVoterList_A4_Ward_10_Booth_1.pdf,16,rectangle_3,34,0.5881,F,0.6314
BoothVoterList_A4_Ward_10_Booth_1.pdf,16,rectangle_4,49,0.5896,F,0.7812
BoothVoterList_A4_Ward_10_Booth_1.pdf,16,rectangle_5,41,0.69,M,0.6912
BoothVoterList_A4_Ward_10_Booth_1.pdf,16,rectangle_6,39,0.6535,M,0.7275
BoothVoterList_A4_Ward_10_Booth_1.pdf,16,rectangle_7,36,0.6021,M,0.6913
BoothVoterList_A4_Ward_10_Booth_1.pdf,16,rectangle_8,31,0.6836,F,0.6263
BoothVoterList_A4_Ward_10_Booth_1.pdf,16,rectangle_9,31,0.6839,F,0.6044
BoothVoterList_A4_Ward_10_Booth_1.pdf,16,rectangle_10,22,0.6229,M,0.7675
BoothVoterList_A4_Ward_10_Booth_1.pdf,16,rectangle_11,76,0.627,M,0.7087
BoothVoterList_A4_Ward_10_Booth_1.pdf,16,rectangle_12,59,0.6901,M,0.7348
BoothVoterList_A4_Ward_10_Booth_1.pdf,16,rectangle_13,52,0.6164,F,0.805
BoothVoterList_A4_Ward_10_Booth_1.pdf,16,rectangle_14,29,0.6294,F,0.7416
BoothVoterList_A4_Ward_10_Booth_1.pdf,16,rectangle_15,61,0.6918,F,0.7235
BoothVoterList_A4_Ward_10_Booth_1.pdf,16,rectangle_16,41,0.6414,M,0.6835
BoothVoterList_A4_Ward_10_Booth_1.pdf,16,rectangle_17,NULL,0.0208,F,0.6671
BoothVoterList_A4_Ward_10_Booth_1.pdf,16,rectangle_18,NULL,0.0324,M,0.6478
BoothVoterList_A4_Ward_10_Booth_1.pdf,16,rectangle_19,96,0.5845,F,0.6333
BoothVoterList_A4_Ward_10_Booth_1.pdf,16,rectangle_20,67,0.5951,M,0.6876
BoothVoterList_A4_Ward_10_Booth_1.pdf,16,rectangle_21,28,0.5639,F,0.5536
BoothVoterList_A4_Ward_10_Booth_1.pdf,16,rectangle_22,65,0.5503,M,0.681
BoothVoterList_A4_Ward_10_Booth_1.pdf,16,rectangle_23,NULL,0.0646,F,0.6359
BoothVoterList_A4_Ward_10_Booth_1.pdf,16,rectangle_24,36,0.6421,M,0.669
BoothVoterList_A4_Ward_10_Booth_1.pdf,16,rectangle_25,73,0.5398,M,0.7648
BoothVoterList_A4_Ward_10_Booth_1.pdf,16,rectangle_26,68,0.6649,F,0.6698
BoothVoterList_A4_Ward_10_Booth_1.pdf,16,rectangle_27,37,0.5478,M,0.7268
BoothVoterList_A4_Ward_10_Booth_1.pdf,16,rectangle_28,36,0.497,F,0.6621
BoothVoterList_A4_Ward_10_Booth_1.pdf,16,rectangle_29,42,0.5042,M,0.6579
BoothVoterList_A4_Ward_10_Booth_1.pdf,16,rectangle_30,59,0.6141,M,0.6744
BoothVoterList_A4_Ward_10_Booth_1.pdf,17,rectangle_1,35,0.5153,M,0.6941
BoothVoterList_A4_Ward_10_Booth_1.pdf,17,rectangle_2,30,0.5137,M,0.6457
BoothVoterList_A4_Ward_10_Booth_1.pdf,17,rectangle_3,39,0.5852,F,0.6314
BoothVoterList_A4_Ward_10_Booth_1.pdf,17,rectangle_4,22,0.6286,F,0.7812
BoothVoterList_A4_Ward_10_Booth_1.pdf,17,rectangle_5,31,0.6833,F,0.7131
BoothVoterList_A4_Ward_10_Booth_1.pdf,17,rectangle_6,55,0.6417,F,0.686
BoothVoterList_A4_Ward_10_Booth_1.pdf,17,rectangle_7,54,0.6946,M,0.6913
BoothVoterList_A4_Ward_10_Booth_1.pdf,17,rectangle_8,51,0.6889,M,0.642
BoothVoterList_A4_Ward_10_Booth_1.pdf,17,rectangle_9,54,0.6696,M,0.6748
BoothVoterList_A4_Ward_10_Booth_1.pdf,17,rectangle_10,26,0.5776,M,0.7675
BoothVoterList_A4_Ward_10_Booth_1.pdf,17,rectangle_11,24,0.6444,M,0.7087
BoothVoterList_A4_Ward_10_Booth_1.pdf,17,rectangle_12,63,0.6371,F,0.6346
BoothVoterList_A4_Ward_10_Booth_1.pdf,17,rectangle_13,32,0.5559,F,0.805
BoothVoterList_A4_Ward_10_Booth_1.pdf,17,rectangle_14,69,0.6406,M,0.6646
BoothVoterList_A4_Ward_10_Booth_1.pdf,17,rectangle_15,39,0.6336,F,0.7235
BoothVoterList_A4_Ward_10_Booth_1.pdf,17,rectangle_16,64,0.6375,M,0.6835
BoothVoterList_A4_Ward_10_Booth_1.pdf,17,rectangle_17,61,0.7233,F,0.6671
BoothVoterList_A4_Ward_10_Booth_1.pdf,17,rectangle_18,54,0.641,F,0.6373
BoothVoterList_A4_Ward_10_Booth_1.pdf,17,rectangle_19,45,0.5989,M,0.7437
BoothVoterList_A4_Ward_10_Booth_1.pdf,17,rectangle_20,34,0.6073,F,0.721
BoothVoterList_A4_Ward_10_Booth_1.pdf,17,rectangle_21,33,0.6469,F,0.5536
BoothVoterList_A4_Ward_10_Booth_1.pdf,17,rectangle_22,33,0.6798,F,0.6944
BoothVoterList_A4_Ward_10_Booth_1.pdf,17,rectangle_23,31,0.6869,M,0.6382
BoothVoterList_A4_Ward_10_Booth_1.pdf,17,rectangle_24,65,0.6225,F,0.6136
BoothVoterList_A4_Ward_10_Booth_1.pdf,17,rectangle_25,56,0.6135,M,0.7648
BoothVoterList_A4_Ward_10_Booth_1.pdf,17,rectangle_26,52,0.6773,F,0.6698
BoothVoterList_A4_Ward_10_Booth_1.pdf,17,rectangle_27,42,0.6447,F,0.6446
BoothVoterList_A4_Ward_10_Booth_1.pdf,17,rectangle_28,40,0.6411,F,0.6621
BoothVoterList_A4_Ward_10_Booth_1.pdf,17,rectangle_29,37,0.4757,M,0.6579
BoothVoterList_A4_Ward_10_Booth_1.pdf,17,rectangle_30,35,0.5934,F,0.5812
BoothVoterList_A4_Ward_10_Booth_1.pdf,18,rectangle_1,31,0.543,F,0.7149
BoothVoterList_A4_Ward_10_Booth_1.pdf,18,rectangle_2,25,0.6854,M,0.6457
BoothVoterList_A4_Ward_10_Booth_1.pdf,18,rectangle_3,38,0.6136,F,0.6314
BoothVoterList_A4_Ward_10_Booth_1.pdf,18,rectangle_4,45,0.5716,M,0.7505
BoothVoterList_A4_Ward_10_Booth_1.pdf,18,rectangle_5,42,0.6018,F,0.7131
BoothVoterList_A4_Ward_10_Booth_1.pdf,18,rectangle_6,40,0.5812,M,0.7275
BoothVoterList_A4_Ward_10_Booth_1.pdf,18,rectangle_7,39,0.6741,M,0.6913
BoothVoterList_A4_Ward_10_Booth_1.pdf,18,rectangle_8,34,0.5964,F,0.6263
BoothVoterList_A4_Ward_10_Booth_1.pdf,18,rectangle_9,33,0.6742,F,0.6044
BoothVoterList_A4_Ward_10_Booth_1.pdf,18,rectangle_10,45,0.5938,M,0.7675
BoothVoterList_A4_Ward_10_Booth_1.pdf,18,rectangle_11,NULL,0.0384,M,0.7087
BoothVoterList_A4_Ward_10_Booth_1.pdf,18,rectangle_12,67,0.6561,F,0.6346
BoothVoterList_A4_Ward_10_Booth_1.pdf,18,rectangle_13,59,0.6048,F,0.805
BoothVoterList_A4_Ward_10_Booth_1.pdf,18,rectangle_14,40,0.587,M,0.6646
BoothVoterList_A4_Ward_10_Booth_1.pdf,18,rectangle_15,35,0.5862,M,0.6827
BoothVoterList_A4_Ward_10_Booth_1.pdf,18,rectangle_16,33,0.5066,M,0.6835
BoothVoterList_A4_Ward_10_Booth_1.pdf,18,rectangle_17,23,0.629,M,0.6363
BoothVoterList_A4_Ward_10_Booth_1.pdf,18,rectangle_18,NULL,0.0885,M,0.6478
BoothVoterList_A4_Ward_10_Booth_1.pdf,18,rectangle_19,69,0.6587,F,0.6333
BoothVoterList_A4_Ward_10_Booth_1.pdf,18,rectangle_20,65,0.6629,M,0.6876
BoothVoterList_A4_Ward_10_Booth_1.pdf,18,rectangle_21,54,0.6617,F,0.5536
BoothVoterList_A4_Ward_10_Booth_1.pdf,18,rectangle_22,NULL,0.0331,M,0.681
BoothVoterList_A4_Ward_10_Booth_1.pdf,18,rectangle_23,42,0.6077,M,0.6382
BoothVoterList_A4_Ward_10_Booth_1.pdf,18,rectangle_24,41,0.6287,M,0.669
BoothVoterList_A4_Ward_10_Booth_1.pdf,18,rectangle_25,29,0.6325,F,0.7464
BoothVoterList_A4_Ward_10_Booth_1.pdf,18,rectangle_26,28,0.7078,F,0.6698
BoothVoterList_A4_Ward_10_Booth_1.pdf,18,rectangle_27,26,0.6012,F,0.6446
BoothVoterList_A4_Ward_10_Booth_1.pdf,18,rectangle_28,23,0.557,F,0.6621
BoothVoterList_A4_Ward_10_Booth_1.pdf,18,rectangle_29,NULL,0.0464,M,0.6579
BoothVoterList_A4_Ward_10_Booth_1.pdf,18,rectangle_30,48,0.6071,M,0.6744
BoothVoterList_A4_Ward_10_Booth_1.pdf,19,rectangle_1,34,0.5299,F,0.7149
BoothVoterList_A4_Ward_10_Booth_1.pdf,19,rectangle_2,43,0.5025,M,0.6457
BoothVoterList_A4_Ward_10_Booth_1.pdf,19,rectangle_3,54,0.6414,F,0.6314
BoothVoterList_A4_Ward_10_Booth_1.pdf,19,rectangle_4,53,0.6868,M,0.7505
BoothVoterList_A4_Ward_10_Booth_1.pdf,19,rectangle_5,52,0.7127,F,0.7131
BoothVoterList_A4_Ward_10_Booth_1.pdf,19,rectangle_6,NULL,0.075,M,0.7275
BoothVoterList_A4_Ward_10_Booth_1.pdf,19,rectangle_7,59,0.7008,M,0.6913
BoothVoterList_A4_Ward_10_Booth_1.pdf,19,rectangle_8,NULL,0.0653,F,0.6263
BoothVoterList_A4_Ward_10_Booth_1.pdf,19,rectangle_9,39,0.689,F,0.6044
BoothVoterList_A4_Ward_10_Booth_1.pdf,19,rectangle_10,89,0.7475,F,0.7365
BoothVoterList_A4_Ward_10_Booth_1.pdf,19,rectangle_11,66,0.6138,M,0.7087
BoothVoterList_A4_Ward_10_Booth_1.pdf,19,rectangle_12,57,0.6325,M,0.7348
BoothVoterList_A4_Ward_10_Booth_1.pdf,19,rectangle_13,56,0.6014,F,0.805
BoothVoterList_A4_Ward_10_Booth_1.pdf,19,rectangle_14,52,0.6363,F,0.7416
BoothVoterList_A4_Ward_10_Booth_1.pdf,19,rectangle_15,37,0.611,M,0.6827
BoothVoterList_A4_Ward_10_Booth_1.pdf,19,rectangle_16,35,0.5206,M,0.6835
BoothVoterList_A4_Ward_10_Booth_1.pdf,19,rectangle_17,33,0.5183,M,0.6363
BoothVoterList_A4_Ward_10_Booth_1.pdf,19,rectangle_18,32,0.6222,M,0.6478
BoothVoterList_A4_Ward_10_Booth_1.pdf,19,rectangle_19,29,0.6478,F,0.6333
BoothVoterList_A4_Ward_10_Booth_1.pdf,19,rectangle_20,NULL,0.089,F,0.721
BoothVoterList_A4_Ward_10_Booth_1.pdf,19,rectangle_21,81,0.7195,M,0.7217
BoothVoterList_A4_Ward_10_Booth_1.pdf,19,rectangle_22,68,0.6244,M,0.681
BoothVoterList_A4_Ward_10_Booth_1.pdf,19,rectangle_23,64,0.6154,F,0.6359
BoothVoterList_A4_Ward_10_Booth_1.pdf,19,rectangle_24,59,0.6698,F,0.6136
BoothVoterList_A4_Ward_10_Booth_1.pdf,19,rectangle_25,49,0.6134,F,0.7464
BoothVoterList_A4_Ward_10_Booth_1.pdf,19,rectangle_26,NULL,0.0696,M,0.7034
BoothVoterList_A4_Ward_10_Booth_1.pdf,19,rectangle_27,43,0.5724,M,0.7268
BoothVoterList_A4_Ward_10_Booth_1.pdf,19,rectangle_28,43,0.5107,M,0.716
BoothVoterList_A4_Ward_10_Booth_1.pdf,19,rectangle_29,42,0.5042,F,0.6012
BoothVoterList_A4_Ward_10_Booth_1.pdf,19,rectangle_30,37,0.6187,F,0.5812
BoothVoterList_A4_Ward_10_Booth_1.pdf,21,rectangle_1,NULL,0.043,F,0.7149
BoothVoterList_A4_Ward_10_Booth_1.pdf,21,rectangle_2,59,0.6383,M,0.6457
BoothVoterList_A4_Ward_10_Booth_1.pdf,21,rectangle_3,54,0.6414,M,0.6565
BoothVoterList_A4_Ward_10_Booth_1.pdf,21,rectangle_4,52,0.7041,F,0.7812
BoothVoterList_A4_Ward_10_Booth_1.pdf,21,rectangle_5,29,0.6799,F,0.7131
BoothVoterList_A4_Ward_10_Booth_1.pdf,21,rectangle_6,64,0.6668,M,0.7275
BoothVoterList_A4_Ward_10_Booth_1.pdf,21,rectangle_7,57,0.6052,F,0.6889
BoothVoterList_A4_Ward_10_Booth_1.pdf,21,rectangle_8,51,0.6889,M,0.642
BoothVoterList_A4_Ward_10_Booth_1.pdf,21,rectangle_9,46,0.5902,F,0.6044
BoothVoterList_A4_Ward_10_Booth_1.pdf,21,rectangle_10,46,0.5672,F,0.7365
BoothVoterList_A4_Ward_10_Booth_1.pdf,21,rectangle_11,43,0.5599,F,0.6648
BoothVoterList_A4_Ward_10_Booth_1.pdf,21,rectangle_12,34,0.6687,M,0.7348
BoothVoterList_A4_Ward_10_Booth_1.pdf,21,rectangle_13,31,0.5779,M,0.7141
BoothVoterList_A4_Ward_10_Booth_1.pdf,21,rectangle_14,NULL,0.6786,M,0.6646
BoothVoterList_A4_Ward_10_Booth_1.pdf,21,rectangle_15,NULL,0.5195,F,0.7235
BoothVoterList_A4_Ward_10_Booth_1.pdf,21,rectangle_16,NULL,0.7216,M,0.6835
